ROWNUM, X, Y, FEEDER
﻿444,237559.94399999999,2688251.9849999999,GL31
﻿445,239606.74100000001,2687811.7859999998,GL31
﻿446,235144.94099999999,2687599.0660000001,GL31
﻿447,234254.62599999999,2688167.2710000002,GL31
﻿448,237178.43799999999,2688124.5600000001,GL31
﻿449,234771.67600000001,2687352.8870000001,GL31
﻿450,233383.38800000001,2687930.449,GL31
﻿451,235379.79699999999,2688434.3939999999,GL31
﻿452,239243.15100000001,2687831.6039999998,GL31
﻿453,232286.899,2688655.5750000002,GL31
﻿454,237347.51199999999,2688517.3960000002,GL31
﻿455,235255.44099999999,2688768.04,GL31
﻿456,235243.25700000001,2689032.2769999998,GL31
﻿457,232797.35399999999,2687829.6320000002,GL31
﻿458,235058.799,2687954.7579999999,GL31
﻿459,234814.94200000001,2688741.2450000001,GL31
﻿460,234147.32800000001,2688888.2179999999,GL31
﻿461,233708.367,2688706.4360000002,GL31
﻿462,234955.56700000001,2688349.412,GL31
﻿463,237868.451,2688296.3760000002,GL31
﻿464,234428.054,2688565.4380000001,GL31
﻿465,233211.095,2688539.2059999998,GL31
﻿466,233835.63699999999,2687421.02,GL31
﻿467,233114.03599999999,2688428.3769999999,GL31
﻿468,234147.239,2687931.162,GL31
﻿469,232932.986,2688590.2480000001,GL31
﻿470,236942.38800000001,2689062.628,GL31
﻿471,233299.29199999999,2687731.5950000002,GL31
﻿472,233621.97700000001,2688660.977,GL31
﻿473,238945.179,2687873.0010000002,GL31
﻿474,232515.693,2688483.0819999999,GL31
﻿475,233546.36600000001,2687362.318,GL31
﻿476,232517.989,2688275.0019999999,GL31
﻿477,234667.929,2688054.0610000002,GL31
﻿478,234236.611,2687310.1099999999,GL31
﻿479,234035.51999999999,2688155.7620000001,GL31
﻿480,232034.28400000001,2688606.969,GL31
﻿481,232210.90599999999,2688557.8930000002,GL31
﻿482,234656.70699999999,2688155.6570000001,GL31
﻿483,238171.33499999999,2688041.787,GL31
﻿484,239469.274,2688147.6349999998,GL31
﻿485,233287.136,2688303.6430000002,GL31
﻿486,234241.891,2688839.8050000002,GL31
﻿487,234337.04999999999,2688001.3829999999,GL31
﻿488,239316.22899999999,2688444.074,GL31
﻿489,235700.66500000001,2687779.8689999999,GL31
﻿490,235515.07999999999,2687938.6359999999,GL31
﻿491,233873.008,2687316.79,GL31
﻿492,232248.47700000001,2688415.7080000001,GL31
﻿493,235162.5,2687489.1669999999,GL31
﻿494,232229.57199999999,2688703.0460000001,GL31
﻿495,234066.15900000001,2687461.6949999998,GL31
﻿496,233802.33100000001,2688389.5819999999,GL31
﻿497,232120.818,2688826.037,GL31
﻿498,236608.63500000001,2688790.523,GL31
﻿499,232068.965,2688759.7050000001,GL31
﻿500,232410.54699999999,2688709.7069999999,GL31
﻿501,233218.17600000001,2688423.8130000001,GL31
﻿502,233069.03400000001,2687582.199,GL31
﻿503,235756.465,2688775.4920000001,GL31
﻿504,235958.03899999999,2687957.966,GL31
